"map_Index","Domain_RN","Domain_AN","Domains_Color","Helix_Num","Helix_Color","SS_Table"
"3494","5\'","2","2","h17","1","ECOLI_SSU"
"3495","5\'","2","2","h17","1","ECOLI_SSU"
"3496","5\'","2","2","h17","1","ECOLI_SSU"
"3497","5\'","2","2","h17","1","ECOLI_SSU"
"3498","5\'","2","2","h17","1","ECOLI_SSU"
"3499","5\'","2","2","h17","1","ECOLI_SSU"
"3500","5\'","2","2","h17","1","ECOLI_SSU"
"3501","5\'","2","2","h17","1","ECOLI_SSU"
"3502","5\'","2","2","h17","1","ECOLI_SSU"
"3503","5\'","2","2","h17","1","ECOLI_SSU"
"3504","5\'","2","2","h17","1","ECOLI_SSU"
"3505","5\'","2","2","h17","1","ECOLI_SSU"
"3506","5\'","2","2","h17","1","ECOLI_SSU"
"3507","5\'","2","2","h17","1","ECOLI_SSU"
"3508","5\'","2","2","h17","1","ECOLI_SSU"
"3509","5\'","2","2","h17","1","ECOLI_SSU"
"3510","5\'","2","2","h17","1","ECOLI_SSU"
"3511","5\'","2","2","h17","1","ECOLI_SSU"
"3512","5\'","2","2","h17","1","ECOLI_SSU"
"3513","5\'","2","2","h17","1","ECOLI_SSU"
"3514","5\'","2","2","h17","1","ECOLI_SSU"
"3515","5\'","2","2","h17","1","ECOLI_SSU"
"3516","5\'","2","2","h17","1","ECOLI_SSU"
"3517","5\'","2","2","h17","1","ECOLI_SSU"
"3518","5\'","2","2","h17","1","ECOLI_SSU"
"3519","5\'","2","2","h17","1","ECOLI_SSU"
"3520","5\'","2","2","h17","1","ECOLI_SSU"
"3521","5\'","2","2","h17","1","ECOLI_SSU"
"3522","5\'","2","2","h18","4","ECOLI_SSU"
"3523","5\'","2","2","h18","4","ECOLI_SSU"
"3524","5\'","2","2","h18","4","ECOLI_SSU"
"3525","5\'","2","2","h18","4","ECOLI_SSU"
"3526","5\'","2","2","h18","4","ECOLI_SSU"
"3527","5\'","2","2","h18","4","ECOLI_SSU"
"3528","5\'","2","2","h18","4","ECOLI_SSU"
"3529","5\'","2","2","h18","4","ECOLI_SSU"
"3530","5\'","2","2","h18","4","ECOLI_SSU"
"3531","5\'","2","2","h18","4","ECOLI_SSU"
"3532","5\'","2","2","h18","4","ECOLI_SSU"
"3533","5\'","2","2","h18","4","ECOLI_SSU"
"3534","5\'","2","2","h18","4","ECOLI_SSU"
"3535","5\'","2","2","h18","4","ECOLI_SSU"
"3536","5\'","2","2","h18","4","ECOLI_SSU"
"3537","5\'","2","2","h18","4","ECOLI_SSU"
"3538","5\'","2","2","h18","4","ECOLI_SSU"
"3539","5\'","2","2","h18","4","ECOLI_SSU"
"3540","5\'","2","2","h18","4","ECOLI_SSU"
"3541","5\'","2","2","h18","4","ECOLI_SSU"
"3542","5\'","2","2","h18","4","ECOLI_SSU"
"3543","5\'","2","2","h18","4","ECOLI_SSU"
"3544","5\'","2","2","h18","4","ECOLI_SSU"
"3545","5\'","2","2","h18","4","ECOLI_SSU"
"3546","5\'","2","2","h18","4","ECOLI_SSU"
"3547","5\'","2","2","h18","4","ECOLI_SSU"
"3548","5\'","2","2","h18","4","ECOLI_SSU"
"3549","5\'","2","2","h18","4","ECOLI_SSU"
"3550","5\'","2","2","h18","4","ECOLI_SSU"
"3551","5\'","2","2","h18","4","ECOLI_SSU"
"3552","5\'","2","2","h18","4","ECOLI_SSU"
"3553","5\'","2","2","h18","4","ECOLI_SSU"
"3554","5\'","2","2","h18","4","ECOLI_SSU"
"3555","5\'","2","2","h18","4","ECOLI_SSU"
"3556","5\'","2","2","h18","4","ECOLI_SSU"
"3557","5\'","2","2","h18","4","ECOLI_SSU"
"3558","5\'","2","2","h18","4","ECOLI_SSU"
"3559","5\'","2","2","h18","4","ECOLI_SSU"
"3560","5\'","2","2","h18","4","ECOLI_SSU"
"3561","5\'","2","2","h18","4","ECOLI_SSU"
"3562","5\'","2","2","h18","4","ECOLI_SSU"
"3563","5\'","2","2","h18","4","ECOLI_SSU"
"3564","5\'","2","2","h18","4","ECOLI_SSU"
"3565","5\'","2","2","h18","4","ECOLI_SSU"
"3566","5\'","2","2","h18","4","ECOLI_SSU"
"3567","5\'","2","2","h18","4","ECOLI_SSU"
"3568","5\'","2","2","h18","4","ECOLI_SSU"
"3569","5\'","2","2","h18","4","ECOLI_SSU"
"3570","5\'","2","2","h18","4","ECOLI_SSU"
"3571","5\'","2","2","h18","4","ECOLI_SSU"
"3572","5\'","2","2","h3","2","ECOLI_SSU"
"3573","5\'","2","2","h3","2","ECOLI_SSU"
"3574","5\'","2","2","h3","2","ECOLI_SSU"
"3575","5\'","2","2","h3","2","ECOLI_SSU"
"3576","5\'","2","2","h3","2","ECOLI_SSU"
"3577","5\'","2","2","h3","2","ECOLI_SSU"
"3578","5\'","2","2","h3","2","ECOLI_SSU"
"3579","5\'","2","2","h3","2","ECOLI_SSU"
"3580","5\'","2","2","h3","2","ECOLI_SSU"
"3581","5\'","2","2","h3","2","ECOLI_SSU"
"3582","5\'","2","2","h3","2","ECOLI_SSU"
"3583","5\'","2","2","h3","2","ECOLI_SSU"
"3584","C","8","8","h19","3","ECOLI_SSU"
"3585","C","8","8","h19","3","ECOLI_SSU"
"3586","C","8","8","h19","3","ECOLI_SSU"
"3587","C","8","8","h19","3","ECOLI_SSU"
"3588","C","8","8","h19","3","ECOLI_SSU"
"3589","C","8","8","h19","3","ECOLI_SSU"
"3590","C","8","8","h19","3","ECOLI_SSU"
"3591","C","8","8","h19","3","ECOLI_SSU"
"3592","C","8","8","h19","3","ECOLI_SSU"
"3593","C","8","8","h19","3","ECOLI_SSU"
"3594","C","8","8","h19","3","ECOLI_SSU"
"3595","C","8","8","h19","3","ECOLI_SSU"
"3596","C","8","8","h19","3","ECOLI_SSU"
"3597","C","8","8","h19","3","ECOLI_SSU"
"3598","C","8","8","h19","3","ECOLI_SSU"
"3599","C","8","8","h19","3","ECOLI_SSU"
"3600","C","8","8","h20","4","ECOLI_SSU"
"3601","C","8","8","h20","4","ECOLI_SSU"
"3602","C","8","8","h20","4","ECOLI_SSU"
"3603","C","8","8","h20","4","ECOLI_SSU"
"3604","C","8","8","h20","4","ECOLI_SSU"
"3605","C","8","8","h20","4","ECOLI_SSU"
"3606","C","8","8","h20","4","ECOLI_SSU"
"3607","C","8","8","h20","4","ECOLI_SSU"
"3608","C","8","8","h20","4","ECOLI_SSU"
"3609","C","8","8","h20","4","ECOLI_SSU"
"3610","C","8","8","h20","4","ECOLI_SSU"
"3611","C","8","8","h21","3","ECOLI_SSU"
"3612","C","8","8","h21","3","ECOLI_SSU"
"3613","C","8","8","h21","3","ECOLI_SSU"
"3614","C","8","8","h21","3","ECOLI_SSU"
"3615","C","8","8","h21","3","ECOLI_SSU"
"3616","C","8","8","h21","3","ECOLI_SSU"
"3617","C","8","8","h21","3","ECOLI_SSU"
"3618","C","8","8","h21","3","ECOLI_SSU"
"3619","C","8","8","h21","3","ECOLI_SSU"
"3620","C","8","8","h21","3","ECOLI_SSU"
"3621","C","8","8","h21","3","ECOLI_SSU"
"3622","C","8","8","h21","3","ECOLI_SSU"
"3623","C","8","8","h21","3","ECOLI_SSU"
"3624","C","8","8","h21","3","ECOLI_SSU"
"3625","C","8","8","h21","3","ECOLI_SSU"
"3626","C","8","8","h21","3","ECOLI_SSU"
"3627","C","8","8","h21","3","ECOLI_SSU"
"3628","C","8","8","h21","3","ECOLI_SSU"
"3629","C","8","8","h21","3","ECOLI_SSU"
"3630","C","8","8","h21","3","ECOLI_SSU"
"3631","C","8","8","h21","3","ECOLI_SSU"
"3632","C","8","8","h21","3","ECOLI_SSU"
"3633","C","8","8","h21","3","ECOLI_SSU"
"3634","C","8","8","h21","3","ECOLI_SSU"
"3635","C","8","8","h21","3","ECOLI_SSU"
"3636","C","8","8","h21","3","ECOLI_SSU"
"3637","C","8","8","h21","3","ECOLI_SSU"
"3638","C","8","8","h21","3","ECOLI_SSU"
"3639","C","8","8","h21","3","ECOLI_SSU"
"3640","C","8","8","h21","3","ECOLI_SSU"
"3641","C","8","8","h21","3","ECOLI_SSU"
"3642","C","8","8","h21","3","ECOLI_SSU"
"3643","C","8","8","h21","3","ECOLI_SSU"
"3644","C","8","8","h21","3","ECOLI_SSU"
"3645","C","8","8","h21","3","ECOLI_SSU"
"3646","C","8","8","h21","3","ECOLI_SSU"
"3647","C","8","8","h21","3","ECOLI_SSU"
"3648","C","8","8","h21","3","ECOLI_SSU"
"3649","C","8","8","h21","3","ECOLI_SSU"
"3650","C","8","8","h21","3","ECOLI_SSU"
"3651","C","8","8","h21","3","ECOLI_SSU"
"3652","C","8","8","h21","3","ECOLI_SSU"
"3653","C","8","8","h21","3","ECOLI_SSU"
"3654","C","8","8","h21","3","ECOLI_SSU"
"3655","C","8","8","h21","3","ECOLI_SSU"
"3656","C","8","8","h21","3","ECOLI_SSU"
"3657","C","8","8","h21","3","ECOLI_SSU"
"3658","C","8","8","h21","3","ECOLI_SSU"
"3659","C","8","8","h21","3","ECOLI_SSU"
"3660","C","8","8","h21","3","ECOLI_SSU"
"3661","C","8","8","h21","3","ECOLI_SSU"
"3662","C","8","8","h21","3","ECOLI_SSU"
"3663","C","8","8","h21","3","ECOLI_SSU"
"3664","C","8","8","h21","3","ECOLI_SSU"
"3665","C","8","8","h21","3","ECOLI_SSU"
"3666","C","8","8","h21","3","ECOLI_SSU"
"3667","C","8","8","h21","3","ECOLI_SSU"
"3668","C","8","8","h21","3","ECOLI_SSU"
"3669","C","8","8","h21","3","ECOLI_SSU"
"3670","C","8","8","h21","3","ECOLI_SSU"
"3671","C","8","8","h21","3","ECOLI_SSU"
"3672","C","8","8","h21","3","ECOLI_SSU"
"3673","C","8","8","h21","3","ECOLI_SSU"
"3674","C","8","8","h21","3","ECOLI_SSU"
"3675","C","8","8","h21","3","ECOLI_SSU"
"3676","C","8","8","h22","2","ECOLI_SSU"
"3677","C","8","8","h22","2","ECOLI_SSU"
"3678","C","8","8","h22","2","ECOLI_SSU"
"3679","C","8","8","h22","2","ECOLI_SSU"
"3680","C","8","8","h22","2","ECOLI_SSU"
"3681","C","8","8","h22","2","ECOLI_SSU"
"3682","C","8","8","h22","2","ECOLI_SSU"
"3683","C","8","8","h22","2","ECOLI_SSU"
"3684","C","8","8","h22","2","ECOLI_SSU"
"3685","C","8","8","h22","2","ECOLI_SSU"
"3686","C","8","8","h22","2","ECOLI_SSU"
"3687","C","8","8","h22","2","ECOLI_SSU"
"3688","C","8","8","h22","2","ECOLI_SSU"
"3689","C","8","8","h22","2","ECOLI_SSU"
"3690","C","8","8","h22","2","ECOLI_SSU"
"3691","C","8","8","h22","2","ECOLI_SSU"
"3692","C","8","8","h22","2","ECOLI_SSU"
"3693","C","8","8","h22","2","ECOLI_SSU"
"3694","C","8","8","h22","2","ECOLI_SSU"
"3695","C","8","8","h22","2","ECOLI_SSU"
"3696","C","8","8","h22","2","ECOLI_SSU"
"3697","C","8","8","h23","3","ECOLI_SSU"
"3698","C","8","8","h23","3","ECOLI_SSU"
"3699","C","8","8","h23","3","ECOLI_SSU"
"3700","C","8","8","h23","3","ECOLI_SSU"
"3701","C","8","8","h23","3","ECOLI_SSU"
"3702","C","8","8","h23","3","ECOLI_SSU"
"3703","C","8","8","h23","3","ECOLI_SSU"
"3704","C","8","8","h23","3","ECOLI_SSU"
"3705","C","8","8","h23","3","ECOLI_SSU"
"3706","C","8","8","h23","3","ECOLI_SSU"
"3707","C","8","8","h23","3","ECOLI_SSU"
"3708","C","8","8","h23","3","ECOLI_SSU"
"3709","C","8","8","h23","3","ECOLI_SSU"
"3710","C","8","8","h23","3","ECOLI_SSU"
"3711","C","8","8","h23","3","ECOLI_SSU"
"3712","C","8","8","h23","3","ECOLI_SSU"
"3713","C","8","8","h23","3","ECOLI_SSU"
"3714","C","8","8","h23","3","ECOLI_SSU"
"3715","C","8","8","h23","3","ECOLI_SSU"
"3716","C","8","8","h23","3","ECOLI_SSU"
"3717","C","8","8","h23","3","ECOLI_SSU"
"3718","C","8","8","h23","3","ECOLI_SSU"
"3719","C","8","8","h23","3","ECOLI_SSU"
"3720","C","8","8","h23","3","ECOLI_SSU"
"3721","C","8","8","h23","3","ECOLI_SSU"
"3722","C","8","8","h23","3","ECOLI_SSU"
"3723","C","8","8","h23","3","ECOLI_SSU"
"3724","C","8","8","h23","3","ECOLI_SSU"
"3725","C","8","8","h23","3","ECOLI_SSU"
"3726","C","8","8","h23","3","ECOLI_SSU"
"3727","C","8","8","h23","3","ECOLI_SSU"
"3728","C","8","8","h23","3","ECOLI_SSU"
"3729","C","8","8","h23","3","ECOLI_SSU"
"3730","C","8","8","h23","3","ECOLI_SSU"
"3731","C","8","8","h23","3","ECOLI_SSU"
"3732","C","8","8","h23","3","ECOLI_SSU"
"3733","C","8","8","h23","3","ECOLI_SSU"
"3734","C","8","8","h23","3","ECOLI_SSU"
"3735","C","8","8","h23","3","ECOLI_SSU"
"3736","C","8","8","h23","3","ECOLI_SSU"
"3737","C","8","8","h23","3","ECOLI_SSU"
"3738","C","8","8","h23","3","ECOLI_SSU"
"3739","C","8","8","h23","3","ECOLI_SSU"
"3740","C","8","8","h23","3","ECOLI_SSU"
"3741","C","8","8","h23","3","ECOLI_SSU"
"3742","C","8","8","h23a","4","ECOLI_SSU"
"3743","C","8","8","h23a","4","ECOLI_SSU"
"3744","C","8","8","h23a","4","ECOLI_SSU"
"3745","C","8","8","h23a","4","ECOLI_SSU"
"3746","C","8","8","h23a","4","ECOLI_SSU"
"3747","C","8","8","h23a","4","ECOLI_SSU"
"3748","C","8","8","h23a","4","ECOLI_SSU"
"3749","C","8","8","h23a","4","ECOLI_SSU"
"3750","C","8","8","h23a","4","ECOLI_SSU"
"3751","C","8","8","h23a","4","ECOLI_SSU"
"3752","C","8","8","h23a","4","ECOLI_SSU"
"3753","C","8","8","h23a","4","ECOLI_SSU"
"3754","C","8","8","h23a","4","ECOLI_SSU"
"3755","C","8","8","h23a","4","ECOLI_SSU"
"3756","C","8","8","h23a","4","ECOLI_SSU"
"3757","C","8","8","h23a","4","ECOLI_SSU"
"3758","C","8","8","h22","2","ECOLI_SSU"
"3759","C","8","8","h22","2","ECOLI_SSU"
"3760","C","8","8","h22","2","ECOLI_SSU"
"3761","C","8","8","h22","2","ECOLI_SSU"
"3762","C","8","8","h22","2","ECOLI_SSU"
"3763","C","8","8","h22","2","ECOLI_SSU"
"3764","C","8","8","h22","2","ECOLI_SSU"
"3765","C","8","8","h22","2","ECOLI_SSU"
"3766","C","8","8","h22","2","ECOLI_SSU"
"3767","C","8","8","h22","2","ECOLI_SSU"
"3768","C","8","8","h22","2","ECOLI_SSU"
"3769","C","8","8","h22","2","ECOLI_SSU"
"3770","C","8","8","h22","2","ECOLI_SSU"
"3771","C","8","8","h22","2","ECOLI_SSU"
"3772","C","8","8","h22","2","ECOLI_SSU"
"3773","C","8","8","h22","2","ECOLI_SSU"
"3774","C","8","8","h22","2","ECOLI_SSU"
"3775","C","8","8","h22","2","ECOLI_SSU"
"3776","C","8","8","h22","2","ECOLI_SSU"
"3777","C","8","8","h22","2","ECOLI_SSU"
"3778","C","8","8","h22","2","ECOLI_SSU"
"3779","C","8","8","h20","4","ECOLI_SSU"
"3780","C","8","8","h20","4","ECOLI_SSU"
"3781","C","8","8","h20","4","ECOLI_SSU"
"3782","C","8","8","h20","4","ECOLI_SSU"
"3783","C","8","8","h20","4","ECOLI_SSU"
"3784","C","8","8","h20","4","ECOLI_SSU"
"3785","C","8","8","h20","4","ECOLI_SSU"
"3786","C","8","8","h20","4","ECOLI_SSU"
"3787","C","8","8","h20","4","ECOLI_SSU"
"3788","C","8","8","h20","4","ECOLI_SSU"
"3789","C","8","8","h20","4","ECOLI_SSU"
"3790","C","8","8","h24","1","ECOLI_SSU"
"3791","C","8","8","h24","1","ECOLI_SSU"
"3792","C","8","8","h24","1","ECOLI_SSU"
"3793","C","8","8","h24","1","ECOLI_SSU"
"3794","C","8","8","h24","1","ECOLI_SSU"
"3795","C","8","8","h24","1","ECOLI_SSU"
"3796","C","8","8","h24","1","ECOLI_SSU"
"3797","C","8","8","h24","1","ECOLI_SSU"
"3798","C","8","8","h24","1","ECOLI_SSU"
"3799","C","8","8","h24","1","ECOLI_SSU"
"3800","C","8","8","h24","1","ECOLI_SSU"
"3801","C","8","8","h24","1","ECOLI_SSU"
"3802","C","8","8","h24","1","ECOLI_SSU"
"3803","C","8","8","h24","1","ECOLI_SSU"
"3804","C","8","8","h24","1","ECOLI_SSU"
"3805","C","8","8","h24","1","ECOLI_SSU"
"3806","C","8","8","h24","1","ECOLI_SSU"
"3807","C","8","8","h24","1","ECOLI_SSU"
"3808","C","8","8","h24","1","ECOLI_SSU"
"3809","C","8","8","h24","1","ECOLI_SSU"
"3810","C","8","8","h24","1","ECOLI_SSU"
"3811","C","8","8","h24","1","ECOLI_SSU"
"3812","C","8","8","h24","1","ECOLI_SSU"
"3813","C","8","8","h24","1","ECOLI_SSU"
"3814","C","8","8","h24","1","ECOLI_SSU"
"3815","C","8","8","h24","1","ECOLI_SSU"
"3816","C","8","8","h24","1","ECOLI_SSU"
"3817","C","8","8","h24","1","ECOLI_SSU"
"3818","C","8","8","h24","1","ECOLI_SSU"
"3819","C","8","8","h24","1","ECOLI_SSU"
"3820","C","8","8","h24","1","ECOLI_SSU"
"3821","C","8","8","h24","1","ECOLI_SSU"
"3822","C","8","8","h24","1","ECOLI_SSU"
"3823","C","8","8","h24","1","ECOLI_SSU"
"3824","C","8","8","h24","1","ECOLI_SSU"
"3825","C","8","8","h24","1","ECOLI_SSU"
"3826","C","8","8","h24","1","ECOLI_SSU"
"3827","C","8","8","h24","1","ECOLI_SSU"
"3828","C","8","8","h24","1","ECOLI_SSU"
"3829","C","8","8","h24","1","ECOLI_SSU"
"3830","C","8","8","h24","1","ECOLI_SSU"
"3831","C","8","8","h24","1","ECOLI_SSU"
"3832","C","8","8","h24","1","ECOLI_SSU"
"3833","C","8","8","h24","1","ECOLI_SSU"
"3834","C","8","8","h24","1","ECOLI_SSU"
"3835","C","8","8","h24","1","ECOLI_SSU"
"3836","C","8","8","h24","1","ECOLI_SSU"
"3837","C","8","8","h24","1","ECOLI_SSU"
"3838","C","8","8","h24","1","ECOLI_SSU"
"3839","C","8","8","h24","1","ECOLI_SSU"
"3840","C","8","8","h24","1","ECOLI_SSU"
"3841","C","8","8","h25","4","ECOLI_SSU"
"3842","C","8","8","h25","4","ECOLI_SSU"
"3843","C","8","8","h25","4","ECOLI_SSU"
"3844","C","8","8","h25","4","ECOLI_SSU"
"3845","C","8","8","h25","4","ECOLI_SSU"
"3846","C","8","8","h25","4","ECOLI_SSU"
"3847","C","8","8","h25","4","ECOLI_SSU"
"3848","C","8","8","h25","4","ECOLI_SSU"
"3849","C","8","8","h25","4","ECOLI_SSU"
"3850","C","8","8","h25","4","ECOLI_SSU"
"3851","C","8","8","h26","3","ECOLI_SSU"
"3852","C","8","8","h26","3","ECOLI_SSU"
"3853","C","8","8","h26","3","ECOLI_SSU"
"3854","C","8","8","h26","3","ECOLI_SSU"
"3855","C","8","8","h26","3","ECOLI_SSU"
"3856","C","8","8","h26","3","ECOLI_SSU"
"3857","C","8","8","h26","3","ECOLI_SSU"
"3858","C","8","8","h26","3","ECOLI_SSU"
"3859","C","8","8","h26","3","ECOLI_SSU"
"3860","C","8","8","h26","3","ECOLI_SSU"
"3861","C","8","8","h26","3","ECOLI_SSU"
"3862","C","8","8","h26","3","ECOLI_SSU"
"3863","C","8","8","h26","3","ECOLI_SSU"
"3864","C","8","8","h26","3","ECOLI_SSU"
"3865","C","8","8","h26","3","ECOLI_SSU"
"3866","C","8","8","h26","3","ECOLI_SSU"
"3867","C","8","8","h26","3","ECOLI_SSU"
"3868","C","8","8","h26","3","ECOLI_SSU"
"3869","C","8","8","h26","3","ECOLI_SSU"
"3870","C","8","8","h26","3","ECOLI_SSU"
"3871","C","8","8","h26","3","ECOLI_SSU"
"3872","C","8","8","h26","3","ECOLI_SSU"
"3873","C","8","8","h26","3","ECOLI_SSU"
"3874","C","8","8","h26","3","ECOLI_SSU"
"3875","C","8","8","h26","3","ECOLI_SSU"
"3876","C","8","8","h26","3","ECOLI_SSU"
"3877","C","8","8","h26","3","ECOLI_SSU"
"3878","C","8","8","h26","3","ECOLI_SSU"
"3879","C","8","8","h26","3","ECOLI_SSU"
"3880","C","8","8","h26","3","ECOLI_SSU"
"3881","C","8","8","h26","3","ECOLI_SSU"
"3882","C","8","8","h26","3","ECOLI_SSU"
"3883","C","8","8","h26","3","ECOLI_SSU"
"3884","C","8","8","h26a","1","ECOLI_SSU"
"3885","C","8","8","h26a","1","ECOLI_SSU"
"3886","C","8","8","h26a","1","ECOLI_SSU"
"3887","C","8","8","h26a","1","ECOLI_SSU"
"3888","C","8","8","h26a","1","ECOLI_SSU"
"3889","C","8","8","h26a","1","ECOLI_SSU"
"3890","C","8","8","h26a","1","ECOLI_SSU"
"3891","C","8","8","h26a","1","ECOLI_SSU"
"3892","C","8","8","h26a","1","ECOLI_SSU"
"3893","C","8","8","h26a","1","ECOLI_SSU"
"3894","C","8","8","h26a","1","ECOLI_SSU"
"3895","C","8","8","h26a","1","ECOLI_SSU"
"3896","C","8","8","h25","4","ECOLI_SSU"
"3897","C","8","8","h25","4","ECOLI_SSU"
"3898","C","8","8","h25","4","ECOLI_SSU"
"3899","C","8","8","h25","4","ECOLI_SSU"
"3900","C","8","8","h25","4","ECOLI_SSU"
"3901","C","8","8","h25","4","ECOLI_SSU"
"3902","C","8","8","h25","4","ECOLI_SSU"
"3903","C","8","8","h25","4","ECOLI_SSU"
"3904","C","8","8","h19","3","ECOLI_SSU"
"3905","C","8","8","h19","3","ECOLI_SSU"
"3906","C","8","8","h19","3","ECOLI_SSU"
"3907","C","8","8","h19","3","ECOLI_SSU"
"3908","C","8","8","h19","3","ECOLI_SSU"
"3909","C","8","8","h27","2","ECOLI_SSU"
"3910","C","8","8","h27","2","ECOLI_SSU"
"3911","C","8","8","h27","2","ECOLI_SSU"
"3912","C","8","8","h27","2","ECOLI_SSU"
"3913","C","8","8","h27","2","ECOLI_SSU"
"3914","C","8","8","h27","2","ECOLI_SSU"
"3915","C","8","8","h27","2","ECOLI_SSU"
"3916","C","8","8","h27","2","ECOLI_SSU"
"3917","C","8","8","h27","2","ECOLI_SSU"
"3918","C","8","8","h27","2","ECOLI_SSU"
"3919","C","8","8","h27","2","ECOLI_SSU"
"3920","C","8","8","h27","2","ECOLI_SSU"
"3921","C","8","8","h27","2","ECOLI_SSU"
"3922","C","8","8","h27","2","ECOLI_SSU"
"3923","C","8","8","h27","2","ECOLI_SSU"
"3924","C","8","8","h27","2","ECOLI_SSU"
"3925","C","8","8","h27","2","ECOLI_SSU"
"3926","C","8","8","h27","2","ECOLI_SSU"
"3927","C","8","8","h27","2","ECOLI_SSU"
"3928","C","8","8","h27","2","ECOLI_SSU"
"3929","C","8","8","h27","2","ECOLI_SSU"
"3930","C","8","8","h27","2","ECOLI_SSU"
"3931","C","8","8","h27","2","ECOLI_SSU"
"3932","C","8","8","h27","2","ECOLI_SSU"
"3933","C","8","8","h27","2","ECOLI_SSU"
"3934","C","8","8","h27","2","ECOLI_SSU"
"3935","C","8","8","h27","2","ECOLI_SSU"
"3936","C","8","8","h27","2","ECOLI_SSU"
"3937","5\'","2","2","h2","1","ECOLI_SSU"
"3938","5\'","2","2","h2","1","ECOLI_SSU"
"3939","5\'","2","2","h2","1","ECOLI_SSU"
"3940","5\'","2","2","h2","1","ECOLI_SSU"
"3941","5\'","2","2","h2","1","ECOLI_SSU"
"3942","5\'","2","2","h2","1","ECOLI_SSU"
"3943","5\'","2","2","h2","1","ECOLI_SSU"
"3944","5\'","2","2","h2","1","ECOLI_SSU"
"3945","3\'M","5","5","h28","2","ECOLI_SSU"
"3946","3\'M","5","5","h28","2","ECOLI_SSU"
"3947","3\'M","5","5","h28","2","ECOLI_SSU"
"3948","3\'M","5","5","h28","2","ECOLI_SSU"
"3949","3\'M","5","5","h28","2","ECOLI_SSU"
"3950","3\'M","5","5","h28","2","ECOLI_SSU"
"3951","3\'M","5","5","h28","2","ECOLI_SSU"
"3952","3\'M","5","5","h28","2","ECOLI_SSU"
"3953","3\'M","5","5","h28","2","ECOLI_SSU"
"3954","3\'M","5","5","h28","2","ECOLI_SSU"
"3955","3\'M","5","5","h28","2","ECOLI_SSU"
"3956","3\'M","5","5","h28","2","ECOLI_SSU"
"3957","3\'M","5","5","h28","2","ECOLI_SSU"
"3958","3\'M","5","5","h28","2","ECOLI_SSU"
"3959","3\'M","5","5","h28","2","ECOLI_SSU"
"3960","3\'M","5","5","h28","2","ECOLI_SSU"
"3961","3\'M","5","5","h28","2","ECOLI_SSU"
"3962","3\'M","5","5","h28","2","ECOLI_SSU"
"3963","3\'M","5","5","h29","3","ECOLI_SSU"
"3964","3\'M","5","5","h29","3","ECOLI_SSU"
"3965","3\'M","5","5","h29","3","ECOLI_SSU"
"3966","3\'M","5","5","h29","3","ECOLI_SSU"
"3967","3\'M","5","5","h29","3","ECOLI_SSU"
"3968","3\'M","5","5","h29","3","ECOLI_SSU"
"3969","3\'M","5","5","h30","4","ECOLI_SSU"
"3970","3\'M","5","5","h30","4","ECOLI_SSU"
"3971","3\'M","5","5","h30","4","ECOLI_SSU"
"3972","3\'M","5","5","h30","4","ECOLI_SSU"
"3973","3\'M","5","5","h30","4","ECOLI_SSU"
"3974","3\'M","5","5","h30","4","ECOLI_SSU"
"3975","3\'M","5","5","h30","4","ECOLI_SSU"
"3976","3\'M","5","5","h30","4","ECOLI_SSU"
"3977","3\'M","5","5","h30","4","ECOLI_SSU"
"3978","3\'M","5","5","h30","4","ECOLI_SSU"
"3979","3\'M","5","5","h30","4","ECOLI_SSU"
"3980","3\'M","5","5","h30a","1","ECOLI_SSU"
"3981","3\'M","5","5","h30a","1","ECOLI_SSU"
"3982","3\'M","5","5","h30a","1","ECOLI_SSU"
"3983","3\'M","5","5","h30a","1","ECOLI_SSU"
"3984","3\'M","5","5","h30a","1","ECOLI_SSU"
"3985","3\'M","5","5","h31","2","ECOLI_SSU"
"3986","3\'M","5","5","h31","2","ECOLI_SSU"
"3987","3\'M","5","5","h31","2","ECOLI_SSU"
"3988","3\'M","5","5","h31","2","ECOLI_SSU"
"3989","3\'M","5","5","h31","2","ECOLI_SSU"
"3990","3\'M","5","5","h31","2","ECOLI_SSU"
"3991","3\'M","5","5","h31","2","ECOLI_SSU"
"3992","3\'M","5","5","h31","2","ECOLI_SSU"
"3993","3\'M","5","5","h31","2","ECOLI_SSU"
"3994","3\'M","5","5","h31","2","ECOLI_SSU"
"3995","3\'M","5","5","h31","2","ECOLI_SSU"
"3996","3\'M","5","5","h31","2","ECOLI_SSU"
"3997","3\'M","5","5","h31","2","ECOLI_SSU"
"3998","3\'M","5","5","h31","2","ECOLI_SSU"
"3999","3\'M","5","5","h31a","3","ECOLI_SSU"
"4000","3\'M","5","5","h31a","3","ECOLI_SSU"
"4001","3\'M","5","5","h31a","3","ECOLI_SSU"
"4002","3\'M","5","5","h31a","3","ECOLI_SSU"
"4003","3\'M","5","5","h31a","3","ECOLI_SSU"
"4004","3\'M","5","5","h31a","3","ECOLI_SSU"
"4005","3\'M","5","5","h31a","3","ECOLI_SSU"
"4006","3\'M","5","5","h31a","3","ECOLI_SSU"
"4007","3\'M","5","5","h31a","3","ECOLI_SSU"
"4008","3\'M","5","5","h32","2","ECOLI_SSU"
"4009","3\'M","5","5","h32","2","ECOLI_SSU"
"4010","3\'M","5","5","h32","2","ECOLI_SSU"
"4011","3\'M","5","5","h32","2","ECOLI_SSU"
"4012","3\'M","5","5","h32","2","ECOLI_SSU"
